Account Sale History,583596,Warranty Deed (JT) ,"$144,500.00 ",Quarter: NW/4 Section: 28 Township: 37 Range: 14 Subdiv...,
583596,,6/27/2012,5.36128E+11,,
Account Sale History,583599,Warranty Deed (JT) ,"$287,500.00 ",Quarter: SW/4 Section: 20 Township: 37 Range: 15 Subdiv...,
583599,,6/27/2012,5.3592E+11,,
Account Sale History,583603,Warranty Deed ,"$209,500.00 ",Quarter: SW/4 Section: 15 Township: 36 Range: 16,
583603,,6/27/2012,5.61115E+11,,
Account Sale History,583608,Special Warranty Deed ,"$151,000.00 ",Quarter: NE/4 Section: 31 Township: 37 Range: 15,
583608,,6/29/2012,5.35931E+11,,
Account Sale History,583608,Special Warranty Deed ,"$151,000.00 ",Quarter: NW/4 Section: 31 Township: 37 Range: 15,
583608,,6/29/2012,5.35931E+11,,
Account Sale History,583612,Warranty Deed ,"$140,000.00 ",Section: 3 Township: 37 Range: 16 Subdivision: PINON HI...,
583612,,6/28/2012,5.35703E+11,,
Account Sale History,583630,Special Warranty Deed ,"$50,000.00 ",Section: 8 Township: 38 Range: 17,
583630,,6/29/2012,5.34108E+11,,
Account Sale History,583657,Warranty Deed ,"$51,000.00 ",Section: 2 Township: 36 Range: 16 Subdivision: LEBANON ...,
583657,,7/3/2012,5.61102E+11,,
Account Sale History,583711,Warranty Deed (JT) ,"$420,000.00 ",Quarter: SW/4 Section: 31 Township: 37 Range: 16 Subdiv...,
583711,,7/9/2012,5.35731E+11,,
Account Sale History,583738,Warranty Deed ,"$75,000.00 ",Section: 35 Township: 36 Range: 16,
583738,,7/9/2012,5.61135E+11,,
Account Sale History,583773,Warranty Deed ,"$410,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16,
583773,,7/6/2012,5.61125E+11,,
Account Sale History,583853,Warranty Deed (JT) ,"$51,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...,
583853,,7/16/2012,5.61135E+11,,
Account Sale History,583922,Warranty Deed (JT) ,"$52,500.00 ",Quarter: SE/4 Section: 24 Township: 36 Range: 14 Subdiv...,
583922,,7/20/2012,5.60724E+11,,
Account Sale History,583951,Warranty Deed ,"$80,000.00 ",Quarter: NW/4 Section: 29 Township: 37 Range: 16,
583951,,7/16/2012,5.35729E+11,,
Account Sale History,584022,Warranty Deed ,"$20,000.00 ",Section: 10 Township: 37 Range: 15,
584022,,7/24/2012,5.3591E+11,,
Account Sale History,584024,Warranty Deed ,"$19,900.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...,
584024,,7/24/2012,5.61135E+11,,
Account Sale History,584095,Warranty Deed ,"$35,300.00 ",Quarter: NW/4 Section: 24 Township: 36 Range: 16 Subdiv...,
584095,,7/31/2012,5.61124E+11,,
Account Sale History,584122,Warranty Deed (JT) ,"$305,000.00 ",Section: 22 Township: 36 Range: 13,
584122,,8/1/2012,5.60522E+11,,
Account Sale History,584188,Warranty Deed ,"$178,500.00 ",Section: 8 Township: 38 Range: 17,
584188,,8/3/2012,5.34108E+11,,
Account Sale History,584200,Warranty Deed (JT) ,"$170,000.00 ",Quarter: SE/4 Section: 30 Township: 36 Range: 16 Subdiv...,
584200,,8/8/2012,5.6373E+11,,
Account Sale History,584268,Warranty Deed (JT) ,"$165,000.00 ",Quarter: SE/4 Section: 27 Township: 36 Range: 16 Subdiv...,
584268,,7/30/2012,5.61127E+11,,
Account Sale History,584300,Warranty Deed (JT) ,"$227,000.00 ",Quarter: NW/4 Section: 21 Township: 37 Range: 16,
584300,,8/9/2012,5.35721E+11,,
Account Sale History,584310,Warranty Deed (JT) ,"$213,400.00 ",Section: 1 Township: 35 Range: 16 Subdivision: MESA SKY...,
584310,,8/14/2012,5.63701E+11,,
Account Sale History,584389,Warranty Deed (JT) ,"$175,000.00 ",Quarter: SE/4 Section: 33 Township: 37 Range: 14 Subdiv...,
584389,,8/16/2012,5.36133E+11,,
Account Sale History,584393,Warranty Deed ,"$175,000.00 ",Section: 2 Township: 37 Range: 16 Subdivision: NORTHCUT...,
584393,,8/16/2012,5.35702E+11,,
Account Sale History,584487,Warranty Deed ,"$110,000.00 ",Sixteenth: NW Quarter: NW Section: 35 Township: 36 Range...,
584487,,8/24/2012,5.61135E+11,,
Account Sale History,584531,Warranty Deed ,"$175,000.00 ",Quarter: SE/4 Section: 29 Township: 38 Range: 16,
584531,,8/22/2012,5.33929E+11,,
Account Sale History,584599,Warranty Deed (JT) ,"$236,000.00 ",Quarter: NW/4 Section: 24 Township: 37 Range: 17 Subdiv...,
584599,,8/30/2012,5.35524E+11,,
Account Sale History,584603,Warranty Deed ,"$240,000.00 ",Quarter: SW/4 Section: 18 Township: 36 Range: 15 Subdiv...,
584603,,8/16/2012,5.60918E+11,,
Account Sale History,584821,Warranty Deed ,"$178,000.00 ",Sixteenth: NE/4 Quarter: NE/4 Section: 16 Township: 37 R...,
584821,,9/13/2012,5.35916E+11,,
Account Sale History,584826,Warranty Deed (JT) ,"$80,000.00 ",Section: 1 Township: 36 Range: 16 Subdivision: SCHWARZK...,
584826,,9/13/2012,5.61101E+11,,
Account Sale History,584842,Special Warranty Deed JT ,"$175,000.00 ",Quarter: SE/4 Section: 33 Township: 36 Range: 14,
584842,,9/9/2012,5.60733E+11,,
Account Sale History,584861,Warranty Deed (JT) ,"$172,500.00 ",Quarter: NE/4 Section: 17 Township: 36 Range: 15,
584861,,9/17/2012,5.60917E+11,,
Account Sale History,584906,Warranty Deed (JT) ,"$265,100.00 ",Quarter: SW/4 Section: 20 Township: 37 Range: 15 Subdiv...,
584906,,9/19/2012,5.3592E+11,,
Account Sale History,584955,Quit Claim Deed ,"$80,000.00 ",Section: 4 Township: 35 Range: 13,
584955,,8/27/2012,5.64904E+11,,
Account Sale History,584990,Warranty Deed (JT) ,"$88,000.00 ",Sixteenth: NE Quarter: NE/4 Section: 16 Township: 37 Ran...,
584990,,9/21/2012,5.35916E+11,,
Account Sale History,585042,Special Warranty Deed ,"$170,000.00 ",Quarter: SE/4 Section: 15 Township: 36 Range: 16,
585042,,9/26/2012,5.61115E+11,,
Account Sale History,585060,Warranty Deed ,"$50,000.00 ",Quarter: NW/4 Section: 17 Township: 36 Range: 16 Subdiv...,
585060,,9/28/2012,5.61117E+11,,
Account Sale History,585119,Special Warranty Deed ,"$80,200.00 ",Quarter: NE/4 Section: 10 Township: 35 Range: 16 Subdiv...,
585119,,9/18/2012,5.6371E+11,,
Account Sale History,585300,Warranty Deed ,"$225,000.00 ",Quarter: SE/4 Section: 14 Township: 37 Range: 16 Subdiv...,
585300,,10/11/2012,5.35714E+11,,
Account Sale History,585310,Warranty Deed (JT) ,"$262,500.00 ",Quarter: SW/4 Section: 16 Township: 35 Range: 16,
585310,,10/12/2012,5.63716E+11,,
Account Sale History,585380,Warranty Deed ,"$160,000.00 ",Sixteenth: NW Quarter: NE/4 Section: 10 Township: 36 Ran...,
585380,,10/16/2012,5.6051E+11,,
Account Sale History,585431,Warranty Deed (JT) ,"$343,000.00 ",Section: 2 Township: 36 Range: 16,
585431,,10/19/2012,5.61102E+11,,
Account Sale History,585447,Warranty Deed (JT) ,"$110,000.00 ",Quarter: SW/4 Section: 14 Township: 36 Range: 16 Subdiv...,
585447,,10/18/2012,5.61114E+11,,
Account Sale History,585482,Bankruptcy Trustee Deed ,"$25,000.00 ",Quarter: NE/4 Section: 27 Township: 36 Range: 14 Subdiv...,
585482,,10/22/2012,5.60727E+11,,
Account Sale History,585483,Warranty Deed (JT) ,"$238,200.00 ",Quarter: SW Section: 15 Township: 36 Range: 15 Subdivis...,
585483,,10/22/2012,5.60915E+11,,
Account Sale History,585588,Quit Claim Deed ,"$1,000.00 ",Section: 33 Township: 37 Range: 15,
585588,,10/29/2012,5.35933E+11,,
Account Sale History,585799,Warranty Deed (JT) ,"$120,000.00 ",Section: 1 Township: 37 Range: 13 Subdivision: SPRING C...,
585799,,11/9/2012,5.36301E+11,,
Account Sale History,585815,Special Warranty Deed ,"$229,000.00 ",Section: 17 Township: 37 Range: 15 Subdivision: WILSON ...,
585815,,10/25/2012,5.3592E+11,,
Account Sale History,585901,No Xfer Made ,"$12,500.00 ",Sixteenth: SE/4 Quarter: SE/4 Section: 34 Township: 37 R...,
585901,,10/27/2012,5.36134E+11,,
Account Sale History,585947,Warranty Deed ,"$110,000.00 ",Section: 31 Township: 36 Range: 13,
585947,,11/19/2012,5.60531E+11,,
Account Sale History,586093,Warranty Deed (JT) ,"$285,000.00 ",Quarter: SW/4 Section: 16 Township: 35 Range: 16,
586093,,11/9/2012,5.63716E+11,,
Account Sale History,586195,Special Warranty Deed ,"$123,500.00 ",Section: 29 Township: 35 Range: 16 Subdivision: SOUTH M...,
586195,,11/29/2012,5.6373E+11,,
Account Sale History,586253,Warranty Deed ,"$222,000.00 ",Quarter: SE/4 Section: 29 Township: 36 Range: 13 Subdiv...,
586253,,11/27/2012,5.60529E+11,,
Account Sale History,586257,Warranty Deed (JT) ,"$160,000.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv...,
586257,,12/3/2012,5.61124E+11,,
Account Sale History,586369,Warranty Deed ,"$182,000.00 ",Quarter: SE/4 Section: 28 Township: 36 Range: 13,
586369,,12/11/2012,5.60528E+11,,
Account Sale History,586477,Special Warranty Deed ,"$45,000.00 ",Quarter: SW/4 Section: 14 Township: 36 Range: 16,
586477,,12/7/2012,5.61114E+11,,
Account Sale History,586558,Warranty Deed (JT) ,"$101,900.00 ",Section: 8 Township: 38 Range: 17,
586558,,12/21/2012,5.34108E+11,,
Account Sale History,586601,Warranty Deed ,"$15,000.00 ",Quarter: SE/4 Section: 16 Township: 37 Range: 15,
586601,,12/26/2012,5.35916E+11,,
Account Sale History,586603,Warranty Deed ,"$35,000.00 ",Quarter: SW/4 Section: 31 Township: 37 Range: 16 Subdiv...,
586603,,12/21/2012,5.35731E+11,,
Account Sale History,586620,Special Warranty Deed ,"$131,200.00 ",Sixteenth: SE Quarter: SE/4 Section: 36 Township: 38 Ran...,
586620,,12/20/2012,5.34136E+11,,
Account Sale History,586696,Warranty Deed (JT) ,"$53,500.00 ",Quarter: SW/4 Section: 26 Township: 38 Range: 17,
586696,,12/26/2012,5.34126E+11,,
Account Sale History,586697,Warranty Deed (JT) ,"$53,500.00 ",Quarter: SW/4 Section: 26 Township: 38 Range: 17,
586697,,12/31/2012,5.34126E+11,,
Account Sale History,586699,Warranty Deed ,"$178,000.00 ",Quarter: SE/4 Section: 16 Township: 37 Range: 16,
586699,,12/28/2012,5.35716E+11,,
Account Sale History,586762,Special Warranty Deed ,"$57,800.00 ",Quarter: NE/4 Section: 26 Township: 36 Range: 16 Subdiv...,
586762,,12/26/2012,5.61126E+11,,
Account Sale History,586920,Warranty Deed ,"$170,000.00 ",Section: 28 Township: 36 Range: 13,
586920,,1/15/2013,5.60528E+11,,
Account Sale History,586920,Warranty Deed ,"$170,000.00 ",Section: 28 Township: 36 Range: 13,
586920,,1/15/2013,5.60528E+11,,
Account Sale History,586967,No Xfer Made ,"$75,000.00 ",Quarter: NE/4 Section: 34 Township: 36 Range: 16,
586967,,5/15/2012,5.61134E+11,,
Account Sale History,586983,Warranty Deed ,"$39,000.00 ",Section: 6 Township: 36 Range: 16 Subdivision: ALKALI M...,
586983,,1/21/2013,5.61106E+11,,
Account Sale History,587131,Warranty Deed (JT) ,"$154,900.00 ",Quarter: NE/4 Section: 33 Township: 37 Range: 14 Subdiv...,
587131,,1/29/2013,5.36133E+11,,
Account Sale History,587293,Warranty Deed ,"$30,000.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv...,
587293,,2/11/2013,5.61124E+11,,
Account Sale History,587312,Special Warranty Deed ,"$125,000.00 ",Section: 7 Township: 36 Range: 16,
587312,,1/30/2013,5.61107E+11,,
Account Sale History,587383,Warranty Deed ,"$155,000.00 ",Quarter: SE/4 Section: 20 Township: 35 Range: 16,
587383,,2/14/2013,5.6372E+11,,
Account Sale History,587396,Personal Rep's Deed ,"$95,000.00 ",Quarter: SW/4 Section: 12 Township: 36 Range: 14,
587396,,2/11/2013,5.60712E+11,,
Account Sale History,587499,Special Warranty Deed ,"$51,000.00 ",Quarter: SW/4 Section: 16 Township: 35 Range: 16,
587499,,2/22/2013,5.63716E+11,,
Account Sale History,587627,Warranty Deed ,"$52,500.00 ",Quarter: SW/4 Section: 11 Township: 36 Range: 16,
587627,,2/27/2013,5.61111E+11,,
Account Sale History,587691,Warranty Deed ,"$260,000.00 ",Quarter: NW/4 Section: 30 Township: 36 Range: 15 Subdiv...,
587691,,3/7/2013,5.6093E+11,,
Account Sale History,587702,Warranty Deed (JT) ,"$197,000.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv...,
587702,,3/8/2013,5.61124E+11,,
Account Sale History,587704,Warranty Deed (JT) ,"$155,000.00 ",Quarter: SE/4 Section: 10 Township: 37 Range: 15 Subdiv...,
587704,,3/8/2013,5.3591E+11,,
Account Sale History,587707,Warranty Deed ,"$192,000.00 ",Quarter: NE/4 Section: 29 Township: 37 Range: 16,
587707,,2/22/2013,5.35729E+11,,
Account Sale History,587747,Warranty Deed (JT) ,"$135,000.00 ",Quarter: NE/4 Section: 33 Township: 37 Range: 14 Subdiv...,
587747,,3/8/2013,5.36133E+11,,
Account Sale History,587838,Warranty Deed (JT) ,"$50,000.00 ",Sixteenth: SE/4 Quarter: NW/4 Section: 16 Township: 35 R...,
587838,,3/14/2013,5.63716E+11,,
Account Sale History,587962,Special Warranty Deed ,"$125,000.00 ",Section: 24 Township: 36 Range: 16 Subdivision: MONTEZU...,
587962,,3/1/2013,5.61124E+11,,
Account Sale History,588168,Warranty Deed ,"$318,500.00 ",Section: 19 Township: 36 Range: 15 Subdivision: FAIRWAY...,
588168,,4/1/2013,5.60919E+11,,
Account Sale History,588168,Warranty Deed ,"$318,500.00 ",Section: 19 Township: 36 Range: 15 Subdivision: FAIRWAY...,
588168,,4/1/2013,5.60919E+11,,
Account Sale History,588224,Bargain & Sale Deed ,"$175,000.00 ",Section: 7 Township: 35 Range: 16,
588224,,4/4/2013,5.63707E+11,,
Account Sale History,588241,Warranty Deed (JT) ,"$21,000.00 ",Section: 1 Township: 37 Range: 13 Subdivision: SPRING C...,
588241,,4/5/2013,5.36301E+11,,
Account Sale History,588340,Special Warranty Deed ,"$160,000.00 ",Section: 6 Township: 38 Range: 12,
588340,,4/4/2013,5.33106E+11,,
Account Sale History,588387,Warranty Deed ,"$135,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...,
588387,,4/12/2013,5.61125E+11,,
Account Sale History,588405,Special Warranty Deed ,"$153,030.00 ",Section: 1 Township: 37 Range: 17,
588405,,9/21/2012,5.35501E+11,,
Account Sale History,588407,Special Warranty Deed ,"$50,000.00 ",Section: 6 Township: 37 Range: 16 Subdivision: SUNNYSID...,
588407,,4/12/2013,5.35706E+11,,
Account Sale History,588466,Special Warranty Deed ,"$125,000.00 ",Quarter: SW/4 Section: 16 Township: 35 Range: 16,
588466,,4/11/2013,5.63716E+11,,
Account Sale History,588480,Warranty Deed ,"$140,000.00 ",Quarter: SW/4 Section: 16 Township: 35 Range: 16,
588480,,4/11/2013,5.63716E+11,,
Account Sale History,588512,Warranty Deed (JT) ,"$225,000.00 ",Quarter: NW/4 Section: 28 Township: 37 Range: 14 Subdiv...,
588512,,4/19/2013,5.36128E+11,,
Account Sale History,588603,Warranty Deed (JT) ,"$40,000.00 ",Quarter: NW/4 Section: 28 Township: 36 Range: 13 Subdiv...,
588603,,4/22/2013,5.60528E+11,,
Account Sale History,588625,Warranty Deed ,"$150,000.00 ",0 Subdivision: D H LEMMONS TOWNSITE Block: 7 Lot: 15 THR...,
588625,,4/26/2013,5.60528E+11,,
Account Sale History,588628,Warranty Deed (JT) ,"$15,000.00 ",0 Subdivision: D H LEMMONS TOWNSITE Block: 7 Lot: 15 THR...,
588628,,4/26/2013,5.60528E+11,,
Account Sale History,588677,Warranty Deed (JT) ,"$394,000.00 ",Section: 3 Township: 35 Range: 14 Subdivision: MUDD CRE...,
588677,,4/26/2013,5.64503E+11,,
Account Sale History,588682,Warranty Deed ,"$207,000.00 ",Quarter: SW/4 Section: 24 Township: 37 Range: 17,
588682,,4/29/2013,5.35524E+11,,
Account Sale History,588682,Warranty Deed ,"$207,000.00 ",Quarter: SW/4 Section: 24 Township: 37 Range: 17,
588682,,4/29/2013,5.35524E+11,,
Account Sale History,588698,Special Warranty Deed JT ,"$135,000.00 ",Section: 1 Township: 36 Range: 16 Subdivision: VANIK MI...,
588698,,3/19/2013,5.61101E+11,,
Account Sale History,588726,Warranty Deed ,"$128,000.00 ",Quarter: SW/4 Section: 10 Township: 37 Range: 15 Subdiv...,
588726,,5/1/2013,5.3591E+11,,
Account Sale History,588801,Warranty Deed ,"$72,000.00 ",Quarter: NW/4 Section: 32 Township: 35 Range: 16,
588801,,5/6/2013,5.63732E+11,,
Account Sale History,588837,Warranty Deed ,"$35,000.00 ",Quarter: NW/4 Section: 24 Township: 36 Range: 16 Subdiv...,
588837,,5/7/2013,5.61124E+11,,
Account Sale History,588868,Personal Rep's Deed ,"$113,800.00 ",Quarter: SW/4 Section: 18 Township: 36 Range: 15 Subdiv...,
588868,,5/10/2013,5.60918E+11,,
Account Sale History,588869,Personal Rep's Deed ,"$227,500.00 ",Quarter: SW/4 Section: 18 Township: 36 Range: 15 Subdiv...,
588869,,5/10/2013,5.60918E+11,,
Account Sale History,588874,Warranty Deed ,"$200,000.00 ",Quarter: NE/4 Section: 11 Township: 36 Range: 14,
588874,,5/10/2013,5.60711E+11,,
Account Sale History,588874,Warranty Deed ,"$200,000.00 ",Quarter: NE/4 Section: 11 Township: 36 Range: 14,
588874,,5/10/2013,5.60711E+11,,
Account Sale History,588898,Warranty Deed (JT) ,"$320,000.00 ",Section: 6 Township: 38 Range: 12,
588898,,5/7/2013,5.33106E+11,,
Account Sale History,588911,Warranty Deed ,"$359,500.00 ",Quarter: NW/4 Section: 10 Township: 36 Range: 15 Subdiv...,
588911,,3/18/2013,5.6091E+11,,
Account Sale History,588912,Special Warranty Deed ,"$359,500.00 ",Quarter: NW/4 Section: 10 Township: 36 Range: 15 Subdiv...,
588912,,4/18/2013,5.6091E+11,,
Account Sale History,588925,Warranty Deed ,"$200,000.00 ",Sixteenth: W/2 Quarter: NW/4 Section: 16 Township: 36 Ra...,
588925,,5/9/2013,5.60916E+11,,
Account Sale History,589010,Warranty Deed ,"$160,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...,
589010,,5/17/2013,5.61125E+11,,
Account Sale History,589019,Warranty Deed ,"$125,000.00 ",Quarter: NW/4 Section: 25 Township: 35 Range: 16 Subdiv...,
589019,,5/20/2013,5.61125E+11,,
Account Sale History,589136,Special Warranty Deed ,"$149,900.00 ",Quarter: NW/4 Section: 26 Township: 37 Range: 15,
589136,,4/12/2013,5.35926E+11,,
Account Sale History,589161,Personal Rep's Deed ,"$185,000.00 ",Quarter: NW/4 Section: 31 Township: 36 Range: 13,
589161,,5/22/2013,5.60531E+11,,
Account Sale History,589194,Warranty Deed (JT) ,"$267,000.00 ",Quarter: NW/4 Section: 34 Township: 36 Range: 18,
589194,,5/29/2013,5.61534E+11,,
Account Sale History,589228,Warranty Deed (JT) ,"$100,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...,
589228,,5/30/2013,5.61135E+11,,
Account Sale History,589257,Warranty Deed (JT) ,"$250,000.00 ",Section: 6 Township: 36 Range: 15,
589257,,6/3/2013,5.60906E+11,,
Account Sale History,589314,Warranty Deed (JT) ,"$85,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...,
589314,,6/3/2013,5.61135E+11,,
Account Sale History,589322,Special Warranty Deed ,"$145,500.00 ",Quarter: SW/4 Section: 17 Township: 37 Range: 15,
589322,,5/8/2013,5.35917E+11,,
Account Sale History,589353,Warranty Deed ,"$120,000.00 ",Section: 26 Township: 36 Range: 16,
589353,,6/5/2013,5.61126E+11,,
Account Sale History,589356,Warranty Deed (JT) ,"$395,000.00 ",Sixteenth: SE/4 Quarter: NW/4 Section: 27 Township: 38 R...,
589356,,6/7/2013,5.33527E+11,,
Account Sale History,589496,Warranty Deed ,"$132,500.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...,
589496,,5/3/2013,5.61125E+11,,
Account Sale History,589527,Warranty Deed ,"$159,000.00 ",Quarter: NW/4 Section: 35 Township: 36 Range: 16 Subdiv...,
589527,,6/17/2013,5.61135E+11,,
Account Sale History,589539,Special Warranty Deed ,"$130,000.00 ",Quarter: NE/4 Section: 21 Township: 37 Range: 17 Subdiv...,
589539,,6/18/2013,5.35521E+11,,
Account Sale History,589618,Warranty Deed ,"$25,000.00 ",Quarter: NE/4 Section: 28 Township: 36 Range: 13,
589618,,6/24/2013,5.60528E+11,,
Account Sale History,589629,Personal Rep's (doc fee) ,"$30,000.00 ",Section: 28 Township: 36 Range: 13,
589629,,6/5/2013,5.60528E+11,,
Account Sale History,589659,Warranty Deed (JT) ,"$244,000.00 ",Quarter: NW/4 Section: 14 Township: 35 Range: 16,
589659,,6/25/2013,5.63714E+11,,
Account Sale History,589702,Warranty Deed ,"$269,000.00 ",Quarter: NW/4 Section: 32 Township: 37 Range: 16,
589702,,6/24/2013,5.35732E+11,,
Account Sale History,589761,Warranty Deed ,"$173,000.00 ",Section: 2 Township: 36 Range: 16 Subdivision: MONTEZUM...,
589761,,7/2/2013,5.61124E+11,,
Account Sale History,589792,Warranty Deed (JT) ,"$152,000.00 ",Sixteenth: SE/4 Quarter: SE/4 Section: 34 Township: 37 R...,
589792,,7/3/2013,5.36134E+11,,
Account Sale History,589906,Warranty Deed ,"$136,500.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...,
589906,,7/1/2013,5.61125E+11,,
Account Sale History,590080,Warranty Deed ,"$133,000.00 ",Sixteenth: N/2 Quarter: NE/4 Section: 1 Township: 37 Ran...,
590080,,7/19/2013,5.35501E+11,,
Account Sale History,590113,Warranty Deed ,"$153,500.00 ",Quarter: SE/4 Section: 28 Township: 36 Range: 13,
590113,,7/19/2013,5.60528E+11,,
Account Sale History,590242,Warranty Deed (JT) ,"$185,000.00 ",Quarter: SE/4 Section: 31 Township: 37 Range: 15,
590242,,7/29/2013,5.35931E+11,,
Account Sale History,590317,Warranty Deed (JT) ,"$219,000.00 ",Section: 5 Township: 36 Range: 15,
590317,,7/31/2013,5.60905E+11,,
Account Sale History,590319,Warranty Deed (JT) ,"$215,000.00 ",Sixteenth: SW Quarter: SW/4 Section: 18 Township: 36 Ran...,
590319,,7/31/2013,5.60918E+11,,
Account Sale History,590363,Special Warranty Deed JT ,"$58,900.00 ",Section: 8 Township: 36 Range: 14,
590363,,8/2/2013,5.60708E+11,,
Account Sale History,590486,Warranty Deed ,"$90,000.00 ",Section: 3 Township: 35 Range: 17,
590486,,8/7/2013,5.63303E+11,,
Account Sale History,590548,Special Warranty Deed ,"$88,500.00 ",Quarter: NE/4 Section: 36 Township: 36 Range: 16,
590548,,8/7/2013,5.61136E+11,,
Account Sale History,590574,Warranty Deed (JT) ,"$200,000.00 ",Quarter: SE/4 Section: 21 Township: 37 Range: 16,
590574,,8/15/2013,5.35721E+11,,
Account Sale History,590583,Warranty Deed ,"$219,000.00 ",Quarter: SE/4 Section: 36 Township: 37 Range: 17 Subdiv...,
590583,,8/16/2013,5.35536E+11,,
Account Sale History,590592,Special Warranty Deed JT ,"$134,000.00 ",Quarter: NE/4 Section: 30 Township: 37 Range: 16,
590592,,8/14/2013,5.3573E+11,,
Account Sale History,590624,Warranty Deed ,"$162,000.00 ",Sixteenth: NE Quarter: NE Section: 18 Township: 36 Range...,
590624,,8/19/2013,5.60718E+11,,
Account Sale History,590642,Warranty Deed ,"$175,000.00 ",Quarter: SE/4 Section: 10 Township: 37 Range: 15 Subdiv...,
590642,,8/17/2013,5.3591E+11,,
Account Sale History,590653,Warranty Deed ,"$115,000.00 ",Quarter: NE/4 Section: 24 Township: 36 Range: 16 Subdiv...,
590653,,8/20/2013,5.61124E+11,,
Account Sale History,590820,Warranty Deed (JT) ,"$243,000.00 ",Quarter: SW/4 Section: 21 Township: 36 Range: 13 Subdiv...,
590820,,8/29/2013,5.60521E+11,,
Account Sale History,590822,Warranty Deed (JT) ,"$172,000.00 ",Section: 5 Township: 36 Range: 15,
590822,,8/29/2013,5.60905E+11,,
Account Sale History,590844,Warranty Deed ,"$138,000.00 ",Quarter: SE/4 Section: 27 Township: 36 Range: 16 Subdiv...,
590844,,8/30/2013,5.61127E+11,,
Account Sale History,590847,Warranty Deed ,"$145,000.00 ",Section: 2 Township: 35 Range: 17,
590847,,8/30/2013,5.63302E+11,,
Account Sale History,590855,Personal Rep's Deed ,"$180,000.00 ",Quarter: SE/4 Section: 17 Township: 36 Range: 15,
590855,,8/28/2013,5.60917E+11,,
Account Sale History,590891,Warranty Deed (JT) ,"$30,000.00 ",Section: 8 Township: 37 Range: 16 Subdivision: DAKOTAS ...,
590891,,9/4/2013,5.35708E+11,,
Account Sale History,590910,Warranty Deed (JT) ,"$45,000.00 ",Section: 2 Township: 36 Range: 16 Subdivision: LEBANON ...,
590910,,9/5/2013,5.61102E+11,,
Account Sale History,590994,Warranty Deed ,"$310,000.00 ",Quarter: NE/4 Section: 21 Township: 37 Range: 16,
590994,,9/10/2013,5.35721E+11,,
Account Sale History,591075,Warranty Deed (JT) ,"$223,000.00 ",Section: 1 Township: 36 Range: 14,
591075,,9/16/2013,5.60701E+11,,
Account Sale History,591137,Warranty Deed ,"$131,000.00 ",Quarter: SE/4 Section: 36 Township: 38 Range: 17,
591137,,9/19/2013,5.34136E+11,,
Account Sale History,591169,Warranty Deed (JT) ,"$109,700.00 ",Section: 1 Township: 35 Range: 14,
591169,,9/20/2013,5.64501E+11,,
Account Sale History,591282,Warranty Deed (JT) ,"$230,000.00 ",Section: 17 Township: 37 Range: 15 Subdivision: WILSON ...,
591282,,9/27/2013,5.3592E+11,,
Account Sale History,591347,Warranty Deed (JT) ,"$129,000.00 ",Quarter: NW/4 Section: 25 Township: 36 Range: 16 Subdiv...,
591347,,9/28/2013,5.61125E+11,,
Account Sale History,591354,Warranty Deed (JT) ,"$116,500.00 ",Quarter: NW/4 Section: 16 Township: 35 Range: 16,
591354,,9/30/2013,5.63716E+11,,
Account Sale History,591498,Warranty Deed (JT) ,"$76,000.00 ",Quarter: SW/4 Section: 30 Township: 35 Range: 16,
591498,,10/9/2013,5.6373E+11,,
Account Sale History,591521,Warranty Deed (JT) ,"$227,500.00 ",Section: 16 Township: 36 Range: 15,
591521,,10/15/2013,5.60916E+11,,
Account Sale History,591529,Special Warranty Deed JT ,"$52,000.00 ",Section: 6 Township: 37 Range: 17,
591529,,10/11/2013,5.35506E+11,,
Account Sale History,591546,Special Warranty Deed JT ,"$52,500.00 ",Section: 26 Township: 36 Range: 16,
591546,,10/1/2013,5.61126E+11,,
Account Sale History,591559,Warranty Deed (JT) ,"$412,500.00 ",Quarter: NE/4 Section: 31 Township: 36 Range: 17,
591559,,10/14/2013,5.61331E+11,,
Account Sale History,591608,Warranty Deed ,"$230,000.00 ",Quarter: NE/4 Section: 12 Township: 36 Range: 13,
591608,,10/14/2013,5.60512E+11,,
Account Sale History,591625,Warranty Deed ,"$80,000.00 ",Quarter: NE/4 Section: 29 Township: 37 Range: 16,
591625,,10/18/2013,5.35729E+11,,
Account Sale History,591804,Warranty Deed ,"$194,000.00 ",Section: 6 Township: 38 Range: 12,
591804,,10/31/2013,5.33106E+11,,
